permitnum,comment_n_rows,comment_max_cycle,comment_n_distinct_cycles,comment_n_review_types,comment_n_subjects,comment_has_structural,comment_has_eca,comment_has_fire,comment_has_design_review,comment_has_geotech,comment_avg_length,comment_repeated_correction_rate,comment_unresolved_rate,comment_partial_rate,comment_resubmit_rate,comment_tfidf_23,comment_tfidf_23_44,comment_tfidf_44,comment_tfidf_area,comment_tfidf_building,comment_tfidf_code,comment_tfidf_drainage,comment_tfidf_floor,comment_tfidf_new,comment_tfidf_note,comment_tfidf_permit,comment_tfidf_plan,comment_tfidf_plans,comment_tfidf_project,comment_tfidf_proposed,comment_tfidf_provide,comment_tfidf_required,comment_tfidf_review,comment_tfidf_seattle,comment_tfidf_shall,comment_tfidf_sheet,comment_tfidf_site,comment_tfidf_smc,comment_tfidf_smc_23,comment_tfidf_src,comment_tfidf_stormwater,comment_tfidf_tree,comment_tfidf_trees,comment_tfidf_update,comment_tfidf_wall
6778605-CN,61,7,6,12,30,1,1,1,0,1,398.26229508196724,0.0,0.0,0.0,0.14754098360655737,0.2013510590935408,0.11006575021760455,0.10499522663314252,0.1467594420002209,0.22778669463687043,0.15032423018145746,0.22626299836837332,0.14899852361776642,0.16234242599048176,0.16361072530030207,0.2781221145308168,0.2115228775005646,0.15983056277982888,0.19933316919395314,0.20122186102916922,0.187405056468053,0.1971190806952693,0.276485731575357,0.19041661206325664,0.12261935017910644,0.17287598078732247,0.14551639300049413,0.22045287469884642,0.17333421414232203,0.14356016375982925,0.23600401722408895,0.10242468346696361,0.18402417242022617,0.14970544839858987,0.10685986473963918
6784866-CN,35,5,5,6,19,0,1,0,0,1,410.9142857142857,0.0,0.0,0.0,0.05714285714285714,0.23346162445431717,0.0,0.15756740705493663,0.22180867944600913,0.16351733780298833,0.10460767189692924,0.17408087718374818,0.20366379262951587,0.18803508782024686,0.1729720601947951,0.24119121284293418,0.2305494905808892,0.23707549160743013,0.18600066093175732,0.18723670928888012,0.1852137136610944,0.1807242333082058,0.20986674606664904,0.17718243760549043,0.1688146554794823,0.15123906677577936,0.22965830428914868,0.2645713553742191,0.23749956251420662,0.0,0.15710914902742967,0.0,0.0,0.24887537818433675,0.0
6795578-CN,103,7,5,11,39,1,1,1,0,1,480.2718446601942,0.0,0.0,0.0,0.3786407766990291,0.05122815202378297,0.0,0.0,0.18656695103563645,0.19603569733368895,0.17192619759360173,0.21553270516235729,0.2478835651490117,0.1658493316200936,0.16511002575077952,0.24939333152653237,0.22945505324806426,0.2189036984643413,0.19100919610831996,0.15539211636517714,0.19757559207126274,0.20646767915436195,0.23739827906651786,0.19924822514682483,0.18852181689285585,0.23707993766585755,0.15937918743782223,0.15691543705959796,0.05211419102603068,0.0,0.27604647394118476,0.0,0.1614644967916687,0.16396731824366384,0.2390548523648319
6797837-CN,59,6,6,9,29,1,1,0,0,1,471.135593220339,0.0,0.0,0.0,0.0847457627118644,0.09723046309039736,0.11423385152539085,0.10897131129686131,0.22320538181574698,0.19547401164619838,0.16932662660842884,0.23483139587203222,0.20652316306639099,0.17493464658171268,0.19693678962424566,0.25319667765203885,0.2286014073039581,0.19974508024330423,0.22241987511751335,0.1143370553730868,0.2005744305917326,0.18747076331753262,0.25308354175046127,0.21540634678492168,0.10267486300702637,0.21429325632711788,0.21615880278890795,0.18987333218181118,0.0,0.05709914415677676,0.3416943783967132,0.0,0.064833280698642,0.11679774064039602,0.0
6802583-CN,81,4,4,10,39,1,1,1,0,1,368.4938271604938,0.0,0.04938271604938271,0.012345679012345678,0.2962962962962963,0.2122287091196363,0.0,0.0,0.1798970944233566,0.19328196882528084,0.18776524722348198,0.2171982232116992,0.18624632699196864,0.18040815393492818,0.18829741099133895,0.21070738618085416,0.22359065096713235,0.23361442863137388,0.18630178853842766,0.08531975741379927,0.19508261072440297,0.17699833823996391,0.2597159908537124,0.17681950802890126,0.17271954807846882,0.22280134409513339,0.11939899421317335,0.21341240796895977,0.2038424000364677,0.20243830795259438,0.12456179941181898,0.0,0.0,0.2056831525444819,0.24785439531708414
6803657-CN,54,4,4,5,13,0,0,1,0,0,320.462962962963,0.0,0.0,0.0,0.2777777777777778,0.27422501456794574,0.0,0.0,0.263715663825247,0.24189437481989978,0.18335129839079883,0.0,0.29860639683409523,0.16012478034564134,0.1714474668889522,0.1712440858831753,0.18364212662201024,0.18054334681740994,0.18914498067746746,0.15944490624102747,0.19267070605293896,0.21744192527343986,0.17096641741420676,0.18834473015385056,0.15169501011752504,0.22156044369046415,0.17463302177891982,0.24573064081297732,0.2674517378989137,0.19137297201388181,0.0,0.0,0.0,0.12243689341343679,0.16385677578254482
6804313-CN,308,5,5,11,65,0,1,1,0,1,420.48376623376623,0.0,0.003246753246753247,0.0,0.2792207792207792,0.12043822317759362,0.0,0.12237147540774793,0.20267407344167931,0.21142037389426738,0.19179769097613106,0.24069594447906945,0.19660674050998886,0.1572114470713279,0.1887971895263879,0.2186000150533601,0.20232780076320928,0.19967593499331582,0.15747208616037356,0.18226358864140496,0.18327310612361317,0.1953474306891122,0.19994297374098036,0.18717858318747635,0.27372333725276055,0.21681618991934884,0.18448784933933668,0.18293159613181295,0.103821345870463,0.06584291408706516,0.3008645610950686,0.0,0.0,0.1287943918077478,0.2144326395129384
6811443-CN,14,3,3,6,9,1,0,0,0,0,711.5,0.0,0.0,0.0,0.21428571428571427,0.27513090821868075,0.0,0.0,0.22538756547535732,0.280707173797257,0.24394482665543218,0.0,0.2528819136372468,0.18447426611162174,0.16375380419347654,0.21106870995627955,0.196241156643578,0.18161996527478974,0.20600791664798135,0.1679828482841075,0.212982412008369,0.2308746799100506,0.2630463237779015,0.24241500362290233,0.0,0.22443084227291693,0.06989766678111589,0.22727452447521623,0.23244116937167073,0.12491380703864173,0.0,0.0,0.0,0.0,0.14329907134540493
6812417-CN,49,6,6,8,26,1,1,0,0,1,483.3673469387755,0.0,0.0,0.0,0.061224489795918366,0.10285456463505346,0.07137092476760666,0.06808299953597421,0.2276549687184392,0.1876615766337956,0.16504137232266125,0.25558381513379447,0.10614353484399988,0.1705074666454639,0.19090286847287388,0.22502043449276526,0.22786609580982842,0.16786926883614034,0.23107010982100704,0.12095065351194742,0.19006267147179604,0.1983146344258265,0.2528192598942845,0.2179224945505913,0.10861388496867536,0.20487918752320575,0.23145417015718814,0.2089187547168077,0.10463353093045208,0.0,0.3549833732243306,0.112452332526144,0.11612184463593452,0.15362801322757244,0.0
6816128-CN,21,1,1,4,12,0,0,0,0,0,402.8095238095238,0.0,0.0,0.0,0.047619047619047616,0.2193939143571214,0.23360332346021304,0.22284165456074218,0.10386574305895349,0.06039584661156384,0.15538390315730566,0.0,0.1860212514545942,0.10416080939166374,0.19721602908825484,0.19650594622429704,0.20665445587644207,0.20580097147242635,0.1519076778242437,0.188639962226519,0.18533803403442392,0.2060526845477818,0.13784598148718274,0.1707697355194428,0.17791941145671145,0.22650396697209094,0.2255428661549559,0.20348272342676046,0.21692815106768837,0.1792315834627882,0.0,0.2568907004558736,0.20350868182541573,0.20007015932258249,0.12469934917007319
6821607-CN,42,5,4,4,20,0,1,0,0,1,441.92857142857144,0.0,0.0,0.0,0.09523809523809523,0.20648046056745492,0.237648946330738,0.23141354910853662,0.1660064873133138,0.13849354011440343,0.16730452088031006,0.2504597417359082,0.0991413323161938,0.1134533492154933,0.16159787040985846,0.14760368124006354,0.2009333968979658,0.17577897300666828,0.17827866827563,0.17211168431446303,0.1921791846856732,0.1661252876599374,0.2306395357003449,0.20354632510748163,0.0,0.15813397188120684,0.20165009330010786,0.2298294292708445,0.20577411305609133,0.1472173469844922,0.2670437774275353,0.1301868659861652,0.17883742849922946,0.16199594628927197,0.13582420193318231
6823492-CN,13,3,3,3,5,0,0,0,0,0,671.0769230769231,0.0,0.0,0.0,0.15384615384615385,0.16490277360000782,0.0,0.0,0.0,0.28054187720954327,0.15208011470304061,0.4097677157292695,0.0,0.19474239505978597,0.15251113976254038,0.27705330019803,0.24411140378352947,0.09136000030426679,0.20954409797898155,0.0,0.0,0.27464882993446443,0.39081012014930816,0.2971119088499351,0.0,0.0,0.0,0.15294346505043302,0.09907875928959009,0.0,0.32191385894717767,0.0,0.0,0.0,0.0
6823941-CN,313,8,8,12,67,1,1,1,0,1,476.185303514377,0.009584664536741214,0.0,0.0,0.35782747603833864,0.0997609349580191,0.0,0.11180734466387499,0.1852325266775818,0.23234615685935195,0.2023558548671364,0.20683659421257197,0.2299817796954977,0.12266015425737709,0.22279039609719917,0.266701937258482,0.21037887127434343,0.2085287150905562,0.19201845931398714,0.17586445899502465,0.2265849621492987,0.22827719609911862,0.23096648196141162,0.1947833287310971,0.21595773721295486,0.21707838141875732,0.14039730225676297,0.15682189939919777,0.0,0.0,0.2107209928163246,0.0,0.0,0.12476795231518406,0.26173140851675897
6824832-CN,80,5,5,10,33,1,0,0,1,0,580.275,0.025,0.0,0.05,0.2625,0.2237131092884755,0.1105615187614695,0.10546815604595051,0.22044552220877656,0.18460465610468507,0.17102169543176718,0.19349287106173732,0.2020979490039589,0.1315668053788171,0.15377953035816694,0.19281804349120724,0.21242995420673116,0.19039314378330408,0.18179118316352194,0.17206546678959936,0.18774737013535384,0.18207331299625526,0.22841947010630828,0.15662000887241048,0.17231774158888166,0.1600421587610419,0.1859169846576637,0.2074886756894672,0.2078012690315719,0.17815485272024342,0.1733962605242932,0.2707098078746535,0.17642528341625982,0.13894632008459365,0.08660219866266586
6826136-CN,56,3,3,3,13,0,0,0,0,0,419.73214285714283,0.0,0.0,0.0,0.05357142857142857,0.22270631917365483,0.24083672807026568,0.23187762105606285,0.19475709410883107,0.14531121654014215,0.15615975902067863,0.23061683213560177,0.20280130038927366,0.1613316983969726,0.16953000640212695,0.20893050934313742,0.21681644932473867,0.15486965930323277,0.15266617635682334,0.13580012064027602,0.17206620233091388,0.15505907880861003,0.13799355995895538,0.13433287070114047,0.05130920525796914,0.10969154281592235,0.2044068512636008,0.21016200193912815,0.22655823412743406,0.16415928638794333,0.24955227059746127,0.21968774225725105,0.18116649497710152,0.13872271957434823,0.13225509521468623
6830101-CN,123,5,5,11,44,1,1,0,1,1,464.8373983739837,0.0,0.0,0.0,0.22764227642276422,0.254535405068249,0.09033302917545306,0.08617155520208282,0.21192530743588295,0.21495147065070228,0.1673401866420764,0.17315134186473843,0.20301976609874933,0.15078064347783468,0.13427839625632526,0.19258994606839228,0.21219312272290555,0.21172109750970383,0.2002848321014575,0.15975415075931623,0.20836817164597923,0.19799233271595384,0.226917034659874,0.17943496079967358,0.16294129501824084,0.18611610993546057,0.16873825004864237,0.2364947168636383,0.2411216742132686,0.0,0.1852939774327035,0.0,0.14312903734371693,0.17800050455301303,0.19855337584958221
6830102-CN,139,5,5,12,44,1,1,0,1,1,466.8848920863309,0.0,0.0,0.0,0.23741007194244604,0.25013021715078926,0.0,0.0,0.2138815556721922,0.22499746769394144,0.1720957220300773,0.17205395133704462,0.1883368972713339,0.1621932195939809,0.1334273728767853,0.19402895247454321,0.22541837046181468,0.21563008065553857,0.19555097408325514,0.15874166832680933,0.2077063185923173,0.19576520264418967,0.21636930412477612,0.17829774624390943,0.1619086132509643,0.17265575343242923,0.17390059766875726,0.23894696868472112,0.24589151175114113,0.04486628825574478,0.1744851995351037,0.0,0.15687744442967239,0.19390419691440433,0.21285335074829562
6833677-CN,84,3,3,8,32,1,1,0,0,1,494.8452380952381,0.0,0.0,0.0,0.25,0.17192593010885043,0.17849031790495665,0.1702676022577557,0.21076019640639138,0.09684449323793215,0.09548318914171076,0.10342831418625294,0.18149872333805414,0.16380849839723338,0.2008143230854253,0.1776181575838271,0.21482361004953626,0.1649781547928219,0.16186662079937333,0.19148350518656404,0.20984171497436488,0.1675206613978965,0.24123547444682902,0.15789937822585953,0.20267636893737703,0.21125889112128993,0.1619609385955424,0.20433663359825957,0.16574924565746096,0.21423222613413664,0.06833333925870465,0.22306043718011226,0.2166864193460078,0.17399377814991285,0.2327193732897382
6835065-CN,3,3,2,1,2,0,0,0,0,0,1289.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13399765948643835,0.0,0.4186014379876042,0.13843560032199875,0.35064957424516535,0.0,0.13044563863463168,0.28602750445622643,0.13099988398323067,0.13784781634744817,0.44324061887377947,0.1330531871512787,0.0,0.13044563863463168,0.0,0.0,0.0,0.0,0.0,0.37698291293954095,0.0,0.0,0.0,0.0,0.39548648254333885
6838769-CN,71,4,4,8,40,0,0,0,0,0,447.09859154929575,0.0,0.0,0.0,0.14084507042253522,0.2330211751457308,0.0,0.0,0.19169999313800956,0.21515014164546464,0.12310204321363143,0.23049272409974442,0.19574442594598068,0.1163035266631255,0.16075238235427156,0.19433368352015445,0.21647153436459066,0.20787660538168745,0.1794250580903374,0.17660779529013218,0.18574532551449105,0.17955989967498986,0.21288993014175087,0.1835046295942435,0.17839785014449377,0.04839376845770796,0.1874708845404128,0.2147464186171115,0.22158310133694126,0.17725027912242877,0.20872560547444627,0.25634080885796834,0.19072964238263063,0.1684528640459364,0.09879237397393387
6845425-CN,3,2,1,1,2,0,0,0,0,0,362.3333333333333,0.0,0.0,0.0,0.3333333333333333,0.42619394285000484,0.0,0.0,0.40492100520762625,0.15277517545777894,0.0,0.0,0.0,0.15561639559378812,0.15105458481594344,0.0,0.24827434147787636,0.15320860171808642,0.0,0.0,0.14663482556535273,0.2532372317486307,0.0,0.14663482556535273,0.0,0.15451687816776724,0.1538612327066593,0.39528491231503987,0.4335653673689202,0.0,0.0,0.0,0.0,0.0,0.0
6859511-CN,136,5,5,10,30,1,1,0,0,1,515.0294117647059,0.007352941176470588,0.0,0.0,0.45588235294117646,0.1570853883493723,0.0,0.0,0.13031778158127913,0.23012384581544773,0.23515032554836918,0.2295073562670778,0.1209919952558866,0.17660262562063067,0.1792344532899075,0.25501292576119994,0.23455570292407113,0.224502686422206,0.15051882032627054,0.1583870921887712,0.21577939134094543,0.20745436556659747,0.2182843345506241,0.19965887123216444,0.23169542642129995,0.22831721556279885,0.15726842553027448,0.14569302309748888,0.1304238229881055,0.0,0.26086033592598307,0.05371647990723853,0.0,0.1329337428654541,0.2584073875564625
6865074-CN,76,4,4,7,35,1,1,0,0,1,538.3552631578947,0.0,0.0,0.0,0.05263157894736842,0.18026459985889648,0.18971556334389023,0.1809757216004517,0.16020323283668608,0.18108641132144146,0.1523411328808948,0.20453480013168407,0.13349571302057023,0.1606583451673668,0.15890536366761757,0.18007599413299813,0.20434149145417613,0.17781818581636674,0.17091158459069508,0.17565595422475136,0.1999584653799681,0.16507563985228044,0.1969430625582002,0.17713797276064114,0.1875616800698339,0.19841938881829504,0.1875150060189716,0.21109731142246463,0.1806881399980722,0.16766028454160875,0.13468957026176034,0.2176266233548068,0.2319552125147123,0.16651736807905523,0.20259896573255595
6872783-CN,39,2,2,7,18,1,0,0,0,0,415.87179487179486,0.0,0.0,0.0,0.20512820512820512,0.25731772870674047,0.2513262062130086,0.2433230464442599,0.1801587422049701,0.1819139289543559,0.1436828016372769,0.14501369917654705,0.15027933445405142,0.09002685466929775,0.10831488342160216,0.16984134787074215,0.19762613730991924,0.16120448724436318,0.18657183940806832,0.18451030086236805,0.11955924266122765,0.1780926549471152,0.19784304094839428,0.2026405658326324,0.0,0.11079754822274761,0.2073654807739229,0.23865617410885256,0.25861350206274947,0.09395047642571153,0.2017026932711743,0.2406647357951137,0.17589385710076247,0.16655162353412503,0.1661055617221951
6878066-CN,52,2,2,8,22,1,1,0,0,1,398.88461538461536,0.0,0.0,0.0,0.21153846153846154,0.2621207544673537,0.2868504186487472,0.2736357555033481,0.18565872614312268,0.1827867954901289,0.16231824235005898,0.18894128666953192,0.218683911676142,0.11776925635023033,0.17763644883525134,0.1473475605439543,0.1961943225166554,0.18625103983665456,0.07907255139155554,0.15133242252785636,0.1657841692970905,0.1789471860963452,0.18785101530552217,0.13699641086423833,0.09261244729343668,0.16650929431702302,0.16580276267888888,0.24311086814775656,0.2628889289909816,0.12290196945178027,0.0,0.18106350024156967,0.17227518443854783,0.15458929722491246,0.1409911242518875
6878368-CN,57,5,5,8,34,0,1,0,0,1,424.63157894736844,0.0,0.0,0.0,0.22807017543859648,0.10016083955081864,0.0,0.21197576434051119,0.15690770686193753,0.2121088169604191,0.13018823237684077,0.2044917272089518,0.12811660816529272,0.11828522564840857,0.1950429313784495,0.2720715297348884,0.209490970136397,0.20576508943204733,0.20121524227763926,0.11778299818740491,0.23194909215957782,0.20436910686030652,0.2741398186239672,0.15645864426344178,0.21769886830218932,0.20366094840235907,0.14541831723730542,0.2069882398081536,0.06017977439342684,0.16421136024178606,0.19552832054482552,0.0,0.0,0.16889520841344424,0.29698121376130726
6878392-CN,53,5,5,9,20,0,0,1,0,0,415.6981132075472,0.0,0.0,0.0,0.3018867924528302,0.20395781163491833,0.0,0.0,0.1418394308332554,0.23728697520629718,0.2246709663056688,0.2577925587437575,0.1408902598633197,0.16786261702421376,0.16917404279611226,0.26557402354324017,0.21013470600013973,0.21955524108680485,0.164921885359209,0.15990190014535724,0.16422411994856007,0.18677247937120922,0.18608331423194746,0.18311215140791773,0.14416929397058256,0.16667657315080742,0.14063805421164882,0.21461357683132126,0.19776265272619178,0.1982440147361979,0.22123171562928706,0.0,0.06459179216838697,0.15479593949423961,0.26987911919723645
6878466-CN,67,3,3,9,32,1,1,1,1,1,424.74626865671644,0.029850746268656716,0.0,0.0,0.2537313432835821,0.05792024301017856,0.0,0.0,0.1961764057157703,0.22635854435163044,0.20780976449396252,0.2609839342576709,0.05977235287454223,0.16994069347561744,0.17691228746321125,0.25229571119855315,0.21031703283512612,0.21137047475835902,0.18616666099239595,0.1914999538490262,0.22142298459006385,0.19301533426585527,0.24858471952859373,0.24250735728635747,0.1707537110171311,0.21894870292063096,0.18019938066237068,0.208989488961673,0.05892202801118462,0.1374283545409119,0.3026580628475854,0.0,0.0,0.0950428990213175,0.15765555505123346
6883132-CN,108,4,4,11,33,1,0,1,0,0,443.89814814814815,0.0,0.0,0.0,0.18518518518518517,0.20243271591277995,0.0,0.0,0.17545097232439397,0.2169254674185572,0.1703088503274235,0.15815930682258977,0.16683120118510147,0.0789665278472499,0.17353611946501338,0.19023470971532552,0.22807021489283055,0.20783815111549855,0.17169694082430756,0.1831832142332518,0.19892036538995966,0.20155851620286006,0.22960851278405037,0.17978940369909735,0.20109726577298298,0.19893751317547576,0.19977039881315983,0.1740280445330726,0.1846486769302351,0.0,0.14228787920228775,0.23729720203224094,0.2208208216032335,0.1516774485511521,0.2658426191724125
6884609-CN,56,3,3,6,16,1,0,0,0,0,420.9107142857143,0.0,0.0,0.0,0.14285714285714285,0.21636866572956354,0.22975854706887372,0.21917399983832098,0.14520494288282504,0.1519314559297428,0.17150658492306323,0.2153915307748631,0.1676197505631744,0.13417134325407273,0.16088210064537742,0.12435187859354248,0.19788343324505298,0.1320953605958886,0.14233686955359232,0.1497774353464767,0.19029022585331293,0.16514188099158994,0.15547683028321543,0.16450724806931133,0.14870531759918992,0.19591595003584183,0.1842248082029207,0.2056080813894209,0.22011096501476296,0.20052287541338487,0.245512291692742,0.21137682555200046,0.21827441321130325,0.13647695014358371,0.18527213288626393
6886185-CN,25,3,3,8,15,0,0,0,0,0,536.92,0.0,0.0,0.0,0.2,0.22218255873641546,0.0,0.0,0.17343670166184047,0.2502225507362619,0.17764948072293724,0.19320505744729602,0.16102524406140256,0.20575435567145237,0.10239253441960143,0.28116957714833646,0.26907653502433576,0.1600551992493645,0.2325430615936516,0.23403811201893795,0.05870523033444042,0.2220333033598696,0.2970573630465222,0.20458224756982765,0.06904969308482779,0.10473945418790467,0.16073699506070252,0.21620030602255713,0.20484211425351576,0.1100820840061116,0.21612569372779414,0.0,0.1549253700585207,0.15122325347554869,0.07458557845039525
6887568-CN,30,2,2,9,20,0,0,0,0,0,329.56666666666666,0.0,0.0,0.0,0.3,0.2412285470365939,0.08581577921872398,0.0818624065157055,0.2218762722434613,0.2103968022369092,0.0673626487756177,0.18980226781806103,0.2220568412733058,0.06959366871237326,0.20802726302403501,0.16710521654031393,0.19318393277371293,0.19128262645641853,0.23477195633341075,0.14543001385982637,0.13762068589300197,0.2138554723730381,0.26489597561952505,0.19318393277371293,0.1305963906578128,0.251465958624474,0.17955212735920517,0.176776535208161,0.17731521811976952,0.25891070413616357,0.0,0.0,0.0824641222376704,0.0707895697010497,0.30319251099369743
6888403-CN,89,5,5,8,50,1,1,0,0,1,449.0449438202247,0.0,0.0,0.0,0.1797752808988764,0.20410768894228126,0.2305730926872916,0.2199510208611163,0.1635513028476095,0.1288428201392455,0.156719957916194,0.2104138564736555,0.16772740659841612,0.13123896083332706,0.16300547289269643,0.18002826496789662,0.18135957224229834,0.17918921738957436,0.12418979368931576,0.18253022055737927,0.19639234232457153,0.15122727453033624,0.19571987976427577,0.17150068168796867,0.188141147724866,0.16484563905171867,0.18124103424122268,0.20550645102068443,0.2054995958030164,0.16665089622490098,0.1837591478243952,0.2171835271593874,0.21720908458357824,0.13349417752066836,0.20924976763423764
6890278-CN,42,4,4,7,16,1,0,0,0,0,399.3809523809524,0.0,0.07142857142857142,0.0,0.2619047619047619,0.2915487906246744,0.0,0.0,0.16550405330176707,0.2226099048630042,0.23951582239473151,0.1734703863622591,0.0,0.10769322726847419,0.14733171852138152,0.17366238433948855,0.20886544908776522,0.22788218478397354,0.20451576543953562,0.16526951416418603,0.19162342475382918,0.20772136269904554,0.25182077104791184,0.23316671750182238,0.07049534026950402,0.10693231400098528,0.13197745437388433,0.2586876105387765,0.27783050636375006,0.139300540393537,0.0,0.0,0.1276097038990808,0.1095438329248078,0.3149060022749403
6892961-CN,33,7,4,7,18,0,0,0,0,0,365.6969696969697,0.0,0.0,0.0,0.12121212121212122,0.25103916691901057,0.230261151846326,0.2196534505522004,0.16880965184719113,0.22458884994522904,0.0,0.24267369796364313,0.0,0.1786367407966786,0.12352704746985659,0.18104491123697614,0.20793230234131102,0.12528852560338097,0.1497343289127837,0.1930529912217509,0.15951850202951307,0.21208877374356105,0.28048684939687984,0.21556216012818852,0.0,0.1019451513244223,0.17662193653053673,0.22626751090671804,0.24007622813507554,0.1510087854057796,0.0,0.11781371556721272,0.15079217680735152,0.2095853007337884,0.2235543344995648
6893215-CN,13,2,2,3,10,0,0,0,0,0,564.7692307692307,0.0,0.0,0.0,0.23076923076923078,0.24223146885639288,0.0,0.0,0.13227227127558977,0.2901636556867296,0.18095873519181419,0.21366716049164255,0.14367319649065272,0.13264803611253306,0.0,0.2960384989862419,0.07382235368672423,0.18405936728866842,0.22829752304676248,0.21778913655810714,0.07382235368672423,0.23187587756949965,0.2842289863382861,0.257264011265867,0.1822237817730915,0.07779052204474829,0.07746044158169052,0.24383001966882667,0.24642108961177117,0.0,0.2717799983454224,0.08989922834917034,0.15717958353050615,0.1349274664180195,0.0
6901014-CN,44,3,3,6,24,0,0,0,0,0,493.8863636363636,0.0,0.0,0.0,0.18181818181818182,0.2203001211283336,0.0,0.0,0.1982336637527321,0.18722915202591917,0.16363358803179812,0.2196961686577526,0.21255592298412926,0.14656576407210398,0.11524328103982408,0.1934243265829811,0.19179125500140243,0.19572090635534017,0.16783770301136747,0.13830667482235948,0.16712760111367803,0.21045603277564015,0.18512132629183153,0.18238365658034558,0.13158421257298528,0.17215703016387354,0.2055232347046983,0.20622269652717026,0.22411041862704054,0.1714722970219404,0.2130688197955267,0.2549505345744885,0.1946983922270392,0.19688094470176312,0.15542463228961004
6902178-CN,54,6,6,6,22,0,0,0,0,0,338.4259259259259,0.0,0.0,0.0,0.1111111111111111,0.24483148250550968,0.2508620608462675,0.23930531414302011,0.18252703609999799,0.14547462744293713,0.16079545109093088,0.19257028296719417,0.2298486674818252,0.1481800764108785,0.1701531629485738,0.1501776659227688,0.2053340829332512,0.2002928120151852,0.19472756209792208,0.17855654956852465,0.16517459167994553,0.17592870626194682,0.1824872687439903,0.1724808922946843,0.11699552767075781,0.15380230887179233,0.16898733722323536,0.2155008968203143,0.2345498680290086,0.19102320388414948,0.23379263427815766,0.057719182181182625,0.1250828703089029,0.12209387394090061,0.1019588363808682
6902470-CN,69,4,4,10,29,0,1,0,0,1,518.8405797101449,0.014492753623188406,0.0,0.0,0.5507246376811594,0.0,0.0,0.0,0.17506939792378412,0.2649394204810947,0.18396702660311784,0.23340164980589212,0.2232338341420043,0.13146134476910498,0.17042009825209203,0.26090854904604927,0.19199951278598743,0.23615401576621206,0.1928152919719284,0.14778239537922924,0.21624916707567274,0.20230314179993616,0.21755577488451006,0.17275147932661444,0.17194509754560106,0.22339050596232723,0.1645049515254165,0.1369105826280146,0.0,0.0,0.26109095770058005,0.1508509056115141,0.0,0.16384145133419253,0.2950403660646055
6906343-CN,32,2,2,7,25,0,0,0,0,0,358.21875,0.0,0.0,0.0,0.09375,0.2168187305549327,0.2250971922617906,0.21472738494295546,0.15424661757975447,0.1388743851527429,0.16018731321891244,0.13043521574146594,0.10871021041827908,0.18254614208449035,0.19003485806291062,0.0,0.2032691014626559,0.15229142832476664,0.17274114013326158,0.1949426267554493,0.18979836161002558,0.21494020106142536,0.0,0.17201029236058107,0.2023202673299389,0.21419541275328532,0.18048724454639553,0.20109430068983405,0.22056881413398358,0.18224142438179533,0.27552512087608816,0.2424956268200333,0.2069262087260722,0.06029762908540288,0.14893362059084692
6907149-CN,28,2,2,7,15,0,0,0,0,0,376.35714285714283,0.0,0.0,0.0,0.21428571428571427,0.12649556237217613,0.0,0.0,0.0,0.26364074275514,0.20297593286896018,0.1941365425696717,0.0,0.14938529075651005,0.14500614145913546,0.3212542867212894,0.20655198082843115,0.1828733371241003,0.25411962743033556,0.19788174225434516,0.19759543033832883,0.23842086978550892,0.3109294621227313,0.2337483474757649,0.0,0.1483297995934405,0.24526785330226206,0.1653512788934765,0.12868342192683999,0.15589591893577415,0.2469374755435811,0.0,0.0,0.1727822722631554,0.1442879880748236
6911454-CN,71,8,7,5,21,0,0,0,0,0,328.36619718309856,0.0,0.0,0.0,0.1267605633802817,0.216118509232613,0.20780695298704793,0.198233674705177,0.15925515870409684,0.15178962516443856,0.1935745902114362,0.23303253834556883,0.18672385325261542,0.2077395981524814,0.1594997678810206,0.17038506923473454,0.1820747250940929,0.15723648250888866,0.17263708381331702,0.10105453791520466,0.18844329923630876,0.18571431538095412,0.1705209670551243,0.17973742823949734,0.21140900367973747,0.1414528090502453,0.18859518648336762,0.20044486179320556,0.20882910142718009,0.21862879757788367,0.32415017544488933,0.0939541719780283,0.05730160883669384,0.12835654406786443,0.05789370546797802
6913298-CN,36,2,2,4,12,0,0,0,0,0,541.8611111111111,0.0,0.0,0.0,0.4166666666666667,0.3031659032841436,0.0,0.0,0.24075237272723599,0.22242362110060804,0.14321334166016017,0.15463890006669412,0.10398165550222481,0.11899242019538697,0.1313377768670205,0.2654050223472348,0.2368990377253296,0.18436093391826197,0.19525362535551813,0.1864632308224798,0.11212464285894452,0.20207388217756705,0.2057071274466774,0.14915810563271523,0.13188215313268215,0.1343481450213144,0.23183999544342854,0.28117928353279786,0.3020309617285064,0.0,0.19669733012578672,0.0,0.0,0.253838488516408,0.0
6914282-CN,65,3,3,6,30,0,0,0,0,0,281.2307692307692,0.015384615384615385,0.0,0.0,0.046153846153846156,0.24009271550538902,0.26770119128357167,0.25536869728513595,0.16244413720587383,0.17622534757547434,0.0808399758584814,0.13452831569393311,0.21857020268219204,0.1177080199128757,0.14105227503955592,0.13467721237327399,0.1857206502168128,0.1692392083726647,0.13750695289445344,0.15703891437938805,0.16914248682414185,0.17252356759645973,0.13742991288058362,0.12976029132522726,0.1526253834549441,0.19319142867788483,0.19237167950329895,0.2213998630138694,0.23681523116324765,0.19732037856097032,0.07170829607337736,0.27452812614296174,0.22050417175822884,0.05017432979098627,0.22278263792929648
